concept_id,concept_name,domain_id,concept_class_id,ATC
21605482,technetium (99mTc) nanocolloid,Drug,ATC 5th,V09DB01
21605483,technetium (99mTc) microcolloid; parenteral,Drug,ATC 5th,V09DB02
21605484,technetium (99mTc) millimicrospheres; parenteral,Drug,ATC 5th,V09DB03
21605485,technetium (99mTc) tin colloid,Drug,ATC 5th,V09DB04
21605486,technetium (99mTc) sulfur colloid,Drug,ATC 5th,V09DB05
21605487,technetium (99mTc) rheniumsulfide colloid,Drug,ATC 5th,V09DB06
21605488,technetium (99mTc) phytate,Drug,ATC 5th,V09DB07
21605489,Other hepatic and reticulo endothelial system diagnostic radiopharmaceuticals,Drug,ATC 4th,V09DX
21605490,selenium (75Se) tauroselcholic acid,Drug,ATC 5th,V09DX01
21605491,RESPIRATORY SYSTEM,Drug,ATC 3rd,V09E
21605492,"Technetium (99mTc), inhalants",Drug,ATC 4th,V09EA
21605493,technetium (99mTc) pentetic acid; inhalant,Drug,ATC 5th,V09EA01
21605494,technetium (99mTc) technegas; inhalant,Drug,ATC 5th,V09EA02
21605495,technetium (99mTc) nanocolloid; inhalant,Drug,ATC 5th,V09EA03
21605496,"Technetium (99mTc), particles for injection",Drug,ATC 4th,V09EB
21605497,technetium (99mTc) macrosalb,Drug,ATC 5th,V09EB01
21605498,technetium (99mTc) microspheres,Drug,ATC 5th,V09EB02
21605499,Other respiratory system diagnostic radiopharmaceuticals,Drug,ATC 4th,V09EX
21605500,krypton (81mKr) gas,Drug,ATC 5th,V09EX01
21605501,xenon (127Xe) gas,Drug,ATC 5th,V09EX02
21605502,"xenon (133Xe) gas; inhalant, parenteral",Drug,ATC 5th,V09EX03
21605503,THYROID,Drug,ATC 3rd,V09F
21605504,Various thyroid diagnostic radiopharmaceuticals,Drug,ATC 4th,V09FX
21605505,technetium (99mTc) pertechnetate,Drug,ATC 5th,V09FX01
21605509,CARDIOVASCULAR SYSTEM,Drug,ATC 3rd,V09G
21605510,Technetium (99mTc) compounds,Drug,ATC 4th,V09GA
21605511,technetium (99mTc) sestamibi,Drug,ATC 5th,V09GA01
21605512,technetium (99mTc) tetrofosmin,Drug,ATC 5th,V09GA02
21605513,technetium (99mTc) teboroxime,Drug,ATC 5th,V09GA03
21605514,technetium (99mTc) human albumin,Drug,ATC 5th,V09GA04
21605515,technetium (99mTc) furifosmin,Drug,ATC 5th,V09GA05
21605516,technetium (99mTc) stannous agent labelled cells,Drug,ATC 5th,V09GA06
21605517,technetium (99mTc) apcitide; oral,Drug,ATC 5th,V09GA07
21605518,Iodine (125I) compounds,Drug,ATC 4th,V09GB
21605520,iodine (125I) human albumin,Drug,ATC 5th,V09GB02
21605521,Other cardiovascular system diagnostic radiopharmaceuticals,Drug,ATC 4th,V09GX
21605523,indium (111In) imciromab; parenteral,Drug,ATC 5th,V09GX02
21605524,chromium (51Cr) chromate labelled cells,Drug,ATC 5th,V09GX03
43534871,rubidium (82Rb) chloride,Drug,ATC 5th,V09GX04
21605525,INFLAMMATION AND INFECTION DETECTION,Drug,ATC 3rd,V09H
21605526,Technetium (99mTc) compounds,Drug,ATC 4th,V09HA
21605527,technetium (99mTc) human immunoglobulin,Drug,ATC 5th,V09HA01
21605528,technetium (99mTc) exametazime labelled cells,Drug,ATC 5th,V09HA02
21605529,technetium (99mTc) antigranulocyte antibody,Drug,ATC 5th,V09HA03
21605530,technetium (99mTc) sulesomab,Drug,ATC 5th,V09HA04
21605531,Indium (111In) compounds,Drug,ATC 4th,V09HB
21605532,indium (111In) oxinate labelled cells,Drug,ATC 5th,V09HB01
21605533,indium (111In) tropolonate labelled cells,Drug,ATC 5th,V09HB02
21605534,Other diagnostic radiopharmaceuticals for inflammation and infection detection,Drug,ATC 4th,V09HX
21605535,gallium (67Ga) citrate,Drug,ATC 5th,V09HX01
21605536,TUMOUR DETECTION,Drug,ATC 3rd,V09I
21605537,Technetium (99mTc) compounds,Drug,ATC 4th,V09IA
21605538,technetium (99mTc) antiCarcinoEmbryonicAntigen antibody,Drug,ATC 5th,V09IA01
21605539,technetium (99mTc) antimelanoma antibody,Drug,ATC 5th,V09IA02
21605540,technetium (99mTc) pentavalent succimer,Drug,ATC 5th,V09IA03
21605541,technetium (99mTc) votumumab,Drug,ATC 5th,V09IA04
21605542,technetium (99mTc) depreotide,Drug,ATC 5th,V09IA05
21605543,technetium (99mTc) arcitumomab,Drug,ATC 5th,V09IA06
40256679,technetium (99mTc) hynic-octreotide; oral,Drug,ATC 5th,V09IA07
43534872,technetium (99mTc) etarfolatide,Drug,ATC 5th,V09IA08
44819167,technetium (99mTc) tilmanocept,Drug,ATC 5th,V09IA09
21605544,Indium (111In) compounds,Drug,ATC 4th,V09IB
21605545,indium (111In) pentetreotide; parenteral,Drug,ATC 5th,V09IB01
21605546,indium (111In) satumomab pendetide,Drug,ATC 5th,V09IB02
21605547,indium (111In) antiovariumcarcinoma antibody,Drug,ATC 5th,V09IB03
21605548,indium (111In) capromab pendetide,Drug,ATC 5th,V09IB04
21605549,Other diagnostic radiopharmaceuticals for tumour detection,Drug,ATC 4th,V09IX
21605550,iobenguane (123I),Drug,ATC 5th,V09IX01
21605552,iodine (125I) CC49-monoclonal antibody,Drug,ATC 5th,V09IX03
21605554,fluorodopa (18F),Drug,ATC 5th,V09IX05
40256693,fluoroethylcholine (18F),Drug,ATC 5th,V09IX08
1123617,gallium (68Ga) edotreotide,Drug,ATC 5th,V09IX09
1123825,fluoroethyl-L-tyrosine (18F),Drug,ATC 5th,V09IX10
1123830,fluoroestradiol (18F),Drug,ATC 5th,V09IX11
1123899,fluciclovine (18F),Drug,ATC 5th,V09IX12
21605557,OTHER DIAGNOSTIC RADIOPHARMACEUTICALS,Drug,ATC 3rd,V09X
21605558,Iodine (131I) compounds,Drug,ATC 4th,V09XA
21605559,iodine (131I) norcholesterol,Drug,ATC 5th,V09XA01
21605560,iodocholesterol (131I),Drug,ATC 5th,V09XA02
21605561,iodine (131I) human albumin,Drug,ATC 5th,V09XA03
21605562,Various diagnostic radiopharmaceuticals,Drug,ATC 4th,V09XX
21605563,cobalt (57Co) cyanocobalamine; systemic,Drug,ATC 5th,V09XX01
21605564,cobalt (58Co) cyanocobalamine; systemic,Drug,ATC 5th,V09XX02
21605565,selenium (75Se) norcholesterol,Drug,ATC 5th,V09XX03
21605567,THERAPEUTIC RADIOPHARMACEUTICALS,Drug,ATC 2nd,V10
21605568,ANTIINFLAMMATORY AGENTS,Drug,ATC 3rd,V10A
21605569,Yttrium (90Y) compounds,Drug,ATC 4th,V10AA
21605570,yttrium (90Y) citrate colloid,Drug,ATC 5th,V10AA01
21605571,yttrium (90Y) ferrihydroxide colloid,Drug,ATC 5th,V10AA02
21605572,yttrium (90Y) silicate colloid,Drug,ATC 5th,V10AA03
21605573,Other antiinflammatory therapeutic radiopharmaceuticals,Drug,ATC 4th,V10AX
21605574,phosphorous (32P) chromicphosphate colloid,Drug,ATC 5th,V10AX01
21605575,samarium (153Sm) hydroxyapatite colloid,Drug,ATC 5th,V10AX02
21605576,dysprosium (165Dy) colloid,Drug,ATC 5th,V10AX03
21605577,erbium (169Er) citrate colloid,Drug,ATC 5th,V10AX04
21605578,rhenium (186Re) sulfide colloid,Drug,ATC 5th,V10AX05
21605579,gold (198Au) colloidal,Drug,ATC 5th,V10AX06
21605580,PAIN PALLIATION (BONE SEEKING AGENTS),Drug,ATC 3rd,V10B
21605581,Various pain palliation radiopharmaceuticals,Drug,ATC 4th,V10BX
21605583,samarium (153Sm) lexidronam,Drug,ATC 5th,V10BX02
21605584,rhenium (186Re) etidronic acid,Drug,ATC 5th,V10BX03
21605585,OTHER THERAPEUTIC RADIOPHARMACEUTICALS,Drug,ATC 3rd,V10X
21605586,Iodine (131I) compounds,Drug,ATC 4th,V10XA
21605589,tositumomab/iodine (131I) tositumomab; parenteral,Drug,ATC 5th,V10XA53
21605590,Various therapeutic radiopharmaceuticals,Drug,ATC 4th,V10XX
21605591,sodium phosphate (32P),Drug,ATC 5th,V10XX01
21605592,ibritumomab tiuxetan (90Y); parenteral,Drug,ATC 5th,V10XX02
43534873,radium (223Ra) dichloride,Drug,ATC 5th,V10XX03
1501768,lutetium (177Lu) oxodotreotide; parenteral,Drug,ATC 5th,V10XX04
21605593,SURGICAL DRESSINGS,Drug,ATC 2nd,V20
21600005,"sodium fluoride; oral, local oral",Drug,ATC 5th,A01AA01
21600006,sodium monofluorophosphate; local oral,Drug,ATC 5th,A01AA02
21600007,olaflur; local oral,Drug,ATC 5th,A01AA03
21600009,caries prophylactic agents - combinations; local oral,Drug,ATC 5th,A01AA30
21600010,"sodium fluoride, combinations; local oral",Drug,ATC 5th,A01AA51
21600013,chlorhexidine; local oral,Drug,ATC 5th,A01AB03
21600021,antiinfectives and antiseptics for local oral treatment - various; local oral,Drug,ATC 5th,A01AB11
21600045,other agents for local oral treatment - various; local oral,Drug,ATC 5th,A01AD11
21600049,magnesium carbonate; oral,Drug,ATC 5th,A02AA01
21600050,magnesium oxide; oral,Drug,ATC 5th,A02AA02
21600052,magnesium hydroxide; oral,Drug,ATC 5th,A02AA04
21600053,magnesium silicate; oral,Drug,ATC 5th,A02AA05
21600054,magnesium compounds - combinations; oral,Drug,ATC 5th,A02AA10
21600056,aluminium hydroxide; oral,Drug,ATC 5th,A02AB01
21600058,aluminium phosphate; oral,Drug,ATC 5th,A02AB03
21600065,calcium carbonate; oral,Drug,ATC 5th,A02AC01
21600070,magaldrate; oral,Drug,ATC 5th,A02AD02
21600073,almasilate; oral,Drug,ATC 5th,A02AD05
21600075,magaldrate and antiflatulents; oral,Drug,ATC 5th,A02AF01
21600076,ordinary salt combinations and antiflatulents; oral,Drug,ATC 5th,A02AF02
947955,tegoprazan; oral,Drug,ATC 5th,A02BC09
45893274,"lansoprazole, combinations; oral",Drug,ATC 5th,A02BC53
1588673,"pantoprazole, amoxicillin, clarithromycin and metronidazole; oral",Drug,ATC 5th,A02BD11
21600121,"bismuth subnitrate; oral, rectal",Drug,ATC 5th,A02BX12
21600122,alginic acid; oral,Drug,ATC 5th,A02BX13
21600123,"carbenoxolone, combinations excl. psycholeptics; oral, oral local, topical",Drug,ATC 5th,A02BX51
21600134,rociverine; systemic,Drug,ATC 5th,A03AA06
21600145,otilonium bromide; systemic,Drug,ATC 5th,A03AB06
21600160,"oxyphenonium, combinations; oral",Drug,ATC 5th,A03AB53
21600166,papaverine; systemic,Drug,ATC 5th,A03AD01
21600184,isometheptene; oral,Drug,ATC 5th,A03AX10
947781,"menthae piperitae aetheroleum; oral, local oral",Drug,ATC 5th,A03AX15
21600189,"alverine, combinations; oral",Drug,ATC 5th,A03AX58
21600212,propantheline and psycholeptics; oral,Drug,ATC 5th,A03CA34
21600214,methylscopolamine and psycholeptics; oral,Drug,ATC 5th,A03CB01
21600218,hyoscyamine and psycholeptics; oral,Drug,ATC 5th,A03CB31
21600499,scopolamine; systemic,Drug,ATC 5th,A04AD01
21600501,chlorobutanol; oral,Drug,ATC 5th,A04AD04
21600503,dronabinol; oral,Drug,ATC 5th,A04AD10
21600508,"chlorobutanol, combinations; oral",Drug,ATC 5th,A04AD54
21600519,hymecromone; oral,Drug,ATC 5th,A05AX02
948075,maralixibat chloride; systemic,Drug,ATC 5th,A05AX04
947792,odevixibat; systemic,Drug,ATC 5th,A05AX05
21600524,silymarin; oral,Drug,ATC 5th,A05BA03
21600527,ornithine oxoglurate; oral,Drug,ATC 5th,A05BA06
21600528,tidiacic arginine; systemic,Drug,ATC 5th,A05BA07
21600529,"glycyrrhizic acid; oral, local oral",Drug,ATC 5th,A05BA08
947756,metadoxine; systemic,Drug,ATC 5th,A05BA09
21600543,senna glycosides; oral,Drug,ATC 5th,A06AB06
21600547,contact laxatives in combination; oral,Drug,ATC 5th,A06AB20
21600552,"cascara, combinations; oral",Drug,ATC 5th,A06AB57
21600562,"ispaghula, combinations; oral",Drug,ATC 5th,A06AC51
21600563,"sterculia, combinations; topical",Drug,ATC 5th,A06AC53
21600564,"linseed, combinations; oral",Drug,ATC 5th,A06AC55
21600577,sodium phosphate; oral,Drug,ATC 5th,A06AD17
21600579,magnesium citrate; oral,Drug,ATC 5th,A06AD19
21600592,enemas - combinations; rectal,Drug,ATC 5th,A06AG20
1123810,naloxone; systemic,Drug,ATC 5th,A06AH04
21600598,carbon dioxide producing drugs; rectal,Drug,ATC 5th,A06AX02
43534743,prucalopride; oral,Drug,ATC 5th,A06AX05
43534744,tegaserod; oral,Drug,ATC 5th,A06AX06
947775,tenapanor; oral,Drug,ATC 5th,A06AX08
21600603,neomycin; oral,Drug,ATC 5th,A07AA01
21600605,natamycin; oral,Drug,ATC 5th,A07AA03
21600609,amphotericin B; oral,Drug,ATC 5th,A07AA07
21600621,miconazole; oral,Drug,ATC 5th,A07AC01
21600623,broxyquinoline; oral,Drug,ATC 5th,A07AX01
21600638,other intestinal adsorbents - combinations; oral,Drug,ATC 5th,A07BC30
21600653,"prednisolone; oral, rectal",Drug,ATC 5th,A07EA01
21600655,"prednisone; oral, rectal",Drug,ATC 5th,A07EA03
21600657,"tixocortol; oral, rectal",Drug,ATC 5th,A07EA05
21600683,fenfluramine; oral,Drug,ATC 5th,A08AA02
947934,setmelanotide; parenteral,Drug,ATC 5th,A08AA12
21600692,"ephedrine, combinations; oral, rectal",Drug,ATC 5th,A08AA56
21600700,diastase; oral,Drug,ATC 5th,A09AA01
21600701,"multienzymes (lipase, protease etc.); oral",Drug,ATC 5th,A09AA02
21600702,pepsin; oral,Drug,ATC 5th,A09AA03
21600703,tilactase; oral,Drug,ATC 5th,A09AA04
21600707,hydrochloric acid; parenteral,Drug,ATC 5th,A09AB03
21600710,pepsin and acid preparations; oral,Drug,ATC 5th,A09AC01
21600715,insulin (human); parenteral,Drug,ATC 5th,A10AB01
21600716,insulin (beef); parenteral,Drug,ATC 5th,A10AB02
21600717,insulin (pork); parenteral,Drug,ATC 5th,A10AB03
21600718,insulin lispro; parenteral,Drug,ATC 5th,A10AB04
21600719,insulin aspart; parenteral,Drug,ATC 5th,A10AB05
21600721,"insulins and analogues for injection, fast-acting - combinations; parenteral",Drug,ATC 5th,A10AB30
21600723,insulin (human); parenteral,Drug,ATC 5th,A10AC01
21600724,insulin (beef); parenteral,Drug,ATC 5th,A10AC02
21600725,insulin (pork); parenteral,Drug,ATC 5th,A10AC03
21600726,insulin lispro; parenteral,Drug,ATC 5th,A10AC04
21600727,"insulins and analogues for injection, intermediate-acting - combinations; parenteral",Drug,ATC 5th,A10AC30
21600729,insulin (human); parenteral,Drug,ATC 5th,A10AD01
21600730,insulin (beef); parenteral,Drug,ATC 5th,A10AD02
21600731,insulin (pork); parenteral,Drug,ATC 5th,A10AD03
21600732,insulin lispro; parenteral,Drug,ATC 5th,A10AD04
21600733,insulin aspart; parenteral,Drug,ATC 5th,A10AD05
21600734,"insulins and analogues for injection, intermediate- or long-acting combined with fast-acting - combinations; parenteral",Drug,ATC 5th,A10AD30
21600736,insulin (human); parenteral,Drug,ATC 5th,A10AE01
21600737,insulin (beef); parenteral,Drug,ATC 5th,A10AE02
21600738,insulin (pork); parenteral,Drug,ATC 5th,A10AE03
21600741,"insulins and analogues for injection, long-acting - combinations; parenteral",Drug,ATC 5th,A10AE30
21600767,metformin and sulfonylureas; oral,Drug,ATC 5th,A10BD02
40251676,metformin and saxagliptin; oral,Drug,ATC 5th,A10BD10
40251677,metformin and linagliptin; oral,Drug,ATC 5th,A10BD11
43534751,metformin and dapagliflozin; oral,Drug,ATC 5th,A10BD15
45893491,metformin and gemigliptin; oral,Drug,ATC 5th,A10BD18
1588671,metformin and empagliflozin; oral,Drug,ATC 5th,A10BD20
1501888,metformin and evogliptin; oral,Drug,ATC 5th,A10BD22
947843,metformin and lobeglitazone; oral,Drug,ATC 5th,A10BD26
947815,"metformin, linagliptin and empagliflozin; systemic",Drug,ATC 5th,A10BD27
947938,teneligliptin; oral,Drug,ATC 5th,A10BH08
1123633,exenatide; parenteral,Drug,ATC 5th,A10BJ01
1123630,liraglutide; parenteral,Drug,ATC 5th,A10BJ02
1123609,lixisenatide; parenteral,Drug,ATC 5th,A10BJ03
1123739,albiglutide; parenteral,Drug,ATC 5th,A10BJ04
1123611,dulaglutide; parenteral,Drug,ATC 5th,A10BJ05
947847,beinaglutide; systemic,Drug,ATC 5th,A10BJ07
1123890,dapagliflozin; oral,Drug,ATC 5th,A10BK01
1123673,canagliflozin; oral,Drug,ATC 5th,A10BK02
1123740,empagliflozin; oral,Drug,ATC 5th,A10BK03
947981,luseogliflozin; oral,Drug,ATC 5th,A10BK07
21600789,guar gum; oral,Drug,ATC 5th,A10BX01
21600794,benfluorex; oral,Drug,ATC 5th,A10BX06
947965,imeglimin; systemic,Drug,ATC 5th,A10BX15
21600813,betacarotene; oral,Drug,ATC 5th,A11CA02
21600821,calcifediol; oral,Drug,ATC 5th,A11CC06
21600847,pyridoxal phosphate; oral,Drug,ATC 5th,A11HA06
21600851,calcium pantothenate; oral,Drug,ATC 5th,A11HA31
21600862,calcium gluconate; oral,Drug,ATC 5th,A12AA03
21600866,calcium chloride; parenteral,Drug,ATC 5th,A12AA07
21600867,calcium glycerylphosphate; oral,Drug,ATC 5th,A12AA08
21600882,potassium (different salts in combination); systemic,Drug,ATC 5th,A12BA30
21600893,magnesium chloride; oral,Drug,ATC 5th,A12CC01
21600894,magnesium sulfate; oral,Drug,ATC 5th,A12CC02
21600896,magnesium citrate; oral,Drug,ATC 5th,A12CC04
21600902,magnesium oxide; systemic,Drug,ATC 5th,A12CC10
21600903,magnesium (different salts in combination); oral,Drug,ATC 5th,A12CC30
21600905,sodium fluoride; oral,Drug,ATC 5th,A12CD01
21600906,sodium monofluorophosphate; oral,Drug,ATC 5th,A12CD02
21600907,"fluoride, combinations; oral, local oral",Drug,ATC 5th,A12CD51
21600910,sodium selenite; oral,Drug,ATC 5th,A12CE02
21600917,androstanolone; systemic,Drug,ATC 5th,A14AA01
21600923,prasterone; oral,Drug,ATC 5th,A14AA07
21600929,oxabolone cipionate; parenteral,Drug,ATC 5th,A14AB03
21600936,ademetionine; parenteral,Drug,ATC 5th,A16AA02
947826,pegunigalsidase alfa; systemic,Drug,ATC 5th,A16AB20
947972,givosiran; parenteral,Drug,ATC 5th,A16AX16
947780,triheptanoin; oral,Drug,ATC 5th,A16AX17
947942,lumasiran; parenteral,Drug,ATC 5th,A16AX18
947882,fosdenopterin; systemic,Drug,ATC 5th,A16AX19
947944,lonafarnib; oral,Drug,ATC 5th,A16AX20
947918,sodium benzoate and sodium phenylacetate; systemic,Drug,ATC 5th,A16AX30
21600984,"heparin, combinations; parenteral",Drug,ATC 5th,B01AB51
21600991,acetylsalicylic acid; oral,Drug,ATC 5th,B01AC06
21600993,carbasalate calcium; oral,Drug,ATC 5th,B01AC08
21601011,fibrinolysin; parenteral,Drug,ATC 5th,B01AD05
21601012,brinase; parenteral,Drug,ATC 5th,B01AD06
43534761,rivaroxaban; oral,Drug,ATC 5th,B01AF01
21601059,local hemostatics - combinations; topical,Drug,ATC 5th,B02BC30
21601062,coagulation factor VIII; parenteral,Drug,ATC 5th,B02BD02
21601064,coagulation factor IX; parenteral,Drug,ATC 5th,B02BD04
21601067,coagulation factor XIII; parenteral,Drug,ATC 5th,B02BD07
40252940,catridecacog; parenteral,Drug,ATC 5th,B02BD11
45893482,susoctocog alfa; parenteral,Drug,ATC 5th,B02BD14
21601070,thrombin; parenteral,Drug,ATC 5th,B02BD30
21601101,"Iron, parenteral preparations",Drug,ATC 4th,B03AC
21601109,ferrous amino acid complex and folic acid; systemic,Drug,ATC 5th,B03AD01
21601110,ferrous fumarate and folic acid; systemic,Drug,ATC 5th,B03AD02
21601111,ferrous sulfate and folic acid; systemic,Drug,ATC 5th,B03AD03
21601112,ferric oxide polymaltose complexes and folic acid; systemic,Drug,ATC 5th,B03AD04
947791,ferrous gluconate and folic acid; systemic,Drug,ATC 5th,B03AD05
21601118,iron in other combinations - various combinations; systemic,Drug,ATC 5th,B03AE10
21601127,"hydroxocobalamin, combinations; parenteral",Drug,ATC 5th,B03BA53
21601129,folic acid; systemic,Drug,ATC 5th,B03BB01
947913,daprodustat; systemic,Drug,ATC 5th,B03XA07
947772,vadadustat; systemic,Drug,ATC 5th,B03XA08
21601159,solutions for parenteral nutrition - combinations; parenteral,Drug,ATC 5th,B05BA10
21601163,trometamol; parenteral,Drug,ATC 5th,B05BB03
43534765,electrolytes in combination with other drugs; parenteral,Drug,ATC 5th,B05BB04
21601190,other irrigating solutions - combinations; irrigating solution,Drug,ATC 5th,B05CX10
21601202,calcium chloride; parenteral,Drug,ATC 5th,B05XA07
947851,zinc sulfate; parenteral,Drug,ATC 5th,B05XA18
21601214,electrolytes in combination with other drugs; parenteral,Drug,ATC 5th,B05XA31
21601221,trometamol; parenteral,Drug,ATC 5th,B05XX02
21601229,hyaluronidase; parenteral,Drug,ATC 5th,B06AA03
40253603,"c1-inhibitor, plasma derived; parenteral",Drug,ATC 5th,B06AC01
40253604,icatibant; parenteral,Drug,ATC 5th,B06AC02
947996,"berotralstat; systemic, topical",Drug,ATC 5th,B06AC06
948000,betibeglogene autotemcel; systemic,Drug,ATC 5th,B06AX02
947933,"voxelotor; systemic, topical",Drug,ATC 5th,B06AX03
21600239,"acetyldigoxin, combinations; oral",Drug,ATC 5th,C01AA52
21600257,"quinidine, combinations excl. psycholeptics; parenteral",Drug,ATC 5th,C01BA51
21600258,"quinidine, combinations with psycholeptics; parenteral",Drug,ATC 5th,C01BA71
21600275,tedisamil,Drug,ATC 5th,C01BD06
21600325,"organic nitrates in combination; systemic, transdermal",Drug,ATC 5th,C01DA20
21600331,"isosorbide dinitrate, combinations; oral",Drug,ATC 5th,C01DA58
21600334,organic nitrates in combination with psycholeptics; oral,Drug,ATC 5th,C01DA70
947875,vericiguat; systemic,Drug,ATC 5th,C01DX22
21600357,"prenylamine, combinations; oral",Drug,ATC 5th,C01DX52
21600366,crataegus glycosides; oral,Drug,ATC 5th,C01EB04
21600391,"reserpine, combinations; oral",Drug,ATC 5th,C02AA52
21600453,reserpine and diuretics; oral,Drug,ATC 5th,C02LA01
21600463,"reserpine and diuretics, combinations with psycholeptics; oral",Drug,ATC 5th,C02LA71
21600465,methyldopa (levorotatory) and diuretics; oral,Drug,ATC 5th,C02LB01
21600467,clonidine and diuretics; oral,Drug,ATC 5th,C02LC01
21600469,"clonidine and diuretics, combinations with other drugs; oral",Drug,ATC 5th,C02LC51
21600471,prazosin and diuretics; oral,Drug,ATC 5th,C02LE01
21600473,guanethidine and diuretics; oral,Drug,ATC 5th,C02LF01
21600476,hydralazine and diuretics; oral,Drug,ATC 5th,C02LG02
21601532,ALDOSTERONE ANTAGONISTS AND OTHER POTASSIUM-SPARING AGENTS,Drug,ATC 3rd,C03D
21601552,butizide and potassium-sparing agents; oral,Drug,ATC 5th,C03EA14
21601567,phentolamine; systemic,Drug,ATC 5th,C04AB01
21601591,moxisylyte; systemic,Drug,ATC 5th,C04AX10
21601626,"glyceryl trinitrate; rectal, topical",Drug,ATC 5th,C05AE01
21601627,"isosorbide dinitrate; rectal, topical",Drug,ATC 5th,C05AE02
21601631,"other preparations, combinations; rectal, topical",Drug,ATC 5th,C05AX03
21601647,phenol; parenteral,Drug,ATC 5th,C05BB05
40255508,Hippocastani semen; systemic,Drug,ATC 5th,C05CX03
1123625,propranolol and other combinations; systemic,Drug,ATC 5th,C07FX01
1123780,sotalol and acetylsalicylic acid; systemic,Drug,ATC 5th,C07FX02
1123901,metoprolol and acetylsalicylic acid; systemic,Drug,ATC 5th,C07FX03
1123893,bisoprolol and acetylsalicylic acid; systemic,Drug,ATC 5th,C07FX04
947858,levamlodipine; oral,Drug,ATC 5th,C08CA17
947987,ramipril and bisoprolol; systemic,Drug,ATC 5th,C09BX05
21601893,omega-3-triglycerides incl. other esters and acids; oral,Drug,ATC 5th,C10AX06
947891,inclisiran; systemic,Drug,ATC 5th,C10AX16
947862,evinacumab; systemic,Drug,ATC 5th,C10AX17
947928,volanesorsen; parenteral,Drug,ATC 5th,C10AX18
21601899,Combinations of various lipid modifying agents,Drug,ATC 4th,C10BA
21601900,lovastatin and nicotinic acid; systemic,Drug,ATC 5th,C10BA01
947820,bempedoic acid and ezetimibe; oral,Drug,ATC 5th,C10BA10
947900,pravastatin and ezetimibe; systemic,Drug,ATC 5th,C10BA11
21601903,Lipid modifying agents in combination with other drugs,Drug,ATC 4th,C10BX
21601904,simvastatin and acetylsalicylic acid; oral,Drug,ATC 5th,C10BX01
21601905,pravastatin and acetylsalicylic acid; systemic,Drug,ATC 5th,C10BX02
21601906,atorvastatin and amlodipine; oral,Drug,ATC 5th,C10BX03
947941,"atorvastatin, amlodipine and ramipril; oral",Drug,ATC 5th,C10BX18
21601959,other antifungals for topical use - combinations; topical,Drug,ATC 5th,D01AE20
21601966,griseofulvin; oral,Drug,ATC 5th,D01BA01
